country,year,ea_id,lat,lon,asset_index,infrastructure_index,n
tz,2012,1001019004,-11.011940002441406,37.26911163330078,-0.08686349210265584,-0.10742051761238766,4
tz,2012,1002007004,-11.497010231018066,35.60763168334961,0.3583361949646924,0.26920610821658053,4
tz,2012,1002009003,-10.569930076599121,35.353458404541016,-0.579003045070947,-0.45222176069122666,3
tz,2012,1002011311,-10.60552978515625,35.48897933959961,1.6016579753246827,1.1280563130932384,7
tz,2012,1002014004,-10.792059898376465,35.75553894042969,-1.0352108111882092,0.9576357127803514,3
tz,2012,1003013001,-11.315449714660645,34.78630065917969,0.2884559371502641,0.644073411654688,1
tz,2012,1003014002,-11.170319557189941,34.9964714050293,1.2560224579827677,-0.20113734347191453,2
tz,2012,1003018003,-11.108790397644043,34.64216995239258,0.8059217672026044,-0.6090029112540585,6
tz,2012,1003022002,-10.987449645996094,34.89339065551758,0.4941133716764642,-0.013703691752860792,4
tz,2012,1003037001,-10.566309928894043,34.61722946166992,-0.0026153566868319378,0.7855283116394087,4
tz,2012,1005009001,-10.098759651184082,35.902950286865234,0.04117787203580151,0.2998586093728025,3
tz,2012,1005011005,-10.548080444335938,36.321861267089844,-0.044232154958874524,-0.01370369175286081,3
tz,2012,1101002005,-7.6761298179626465,35.73630905151367,6.328833180208049e-4,0.12775120823185981,2
tz,2012,1101012002,-7.940420150756836,35.064781188964844,0.6964889131663585,0.644073411654688,4
tz,2012,1102010004,-8.550919532775879,34.839271545410156,0.7786546001574213,0.8792451374989356,4
tz,2012,1102012001,-8.402629852294922,34.74557876586914,0.8315924151218657,0.12775120823185981,2
tz,2012,1102028002,-8.521160125732422,35.35015106201172,0.26550250505748374,-0.37166495070221106,4
tz,2012,1102028005,-8.549860000610352,35.33964920043945,0.6462094039341395,-1.482879461309498,1
tz,2012,1103011306,-8.976869583129883,33.95320129394531,1.4694009706368154,1.5847603150316782,1
tz,2012,1104001001,-9.2803497314453125,34.71855163574219,0.8253923205989049,0.6440734116546879,3
tz,2012,1104012003,-9.065179824829102,34.793209075927734,0.9331032207863781,0.044718637901217516,3
tz,2012,1105003001,-9.822159767150879,34.45354080200195,-0.557329868362331,-0.6714807951604096,1
tz,2012,1105019301,-10.078590393066406,34.65861129760742,-0.9449380122700544,-0.629826052413625,2
tz,2012,1106001013,-7.744349956512451,35.70446014404297,1.947937030773623,0.41382059602259363,3
tz,2012,1106002331,-7.74167013168335,35.69744110107422,1.2878511061351403,-0.5824059643501094,3
tz,2012,1106009307,-7.789750099182129,35.67259979248047,0.5462872897411236,-1.18176073810358,3
tz,2012,1201003002,-7.7874298095703125,33.407371520996094,-0.24966113395760453,-0.1636506131281038,5
tz,2012,1201012001,-8.696869850158691,33.28855895996094,-0.6936327472443633,0.8792451374989356,4
tz,2012,1201018004,-8.425009727478027,33.02091979980469,-0.08417520590835444,-0.3272659928785243,3
tz,2012,1202006003,-9.246479988098145,33.35498809814453,-1.3734631264574262,0.644073411654688,1
tz,2012,1203003001,-9.427490234375,33.973899841308594,-0.15596283473088235,0.9576357127803514,3
tz,2012,1204007004,-9.159589767456055,33.830509185791016,-0.994199694045615,0.644073411654688,2
tz,2012,1204025007,-9.27083969116211,33.60054016113281,-0.557329868362331,-0.6714807951604096,1
tz,2012,1204029002,-9.167909622192383,33.54330062866211,1.1407382226725644,0.644073411654688,1
tz,2012,1205014001,-9.479180335998535,33.12928009033203,0.6384414388329702,1.5847603150316782,1
tz,2012,1205015003,-9.430410385131836,33.06618881225586,1.3656673275897027,0.6649007830280803,4
tz,2012,1206007005,-8.886630058288574,33.134681701660156,-1.4607220671463987,-0.6714807951604096,1
tz,2012,1206016001,-9.147040367126465,32.880210876464844,1.8281151003557516,-0.5465250273477074,3
tz,2012,1207004001,-8.638750076293945,34.331241607666016,-0.3449247326590474,-0.02289944209972745,5
tz,2012,1208016305,-8.894960403442383,33.50244903564453,-0.22171819408587523,0.23621207408636968,4
tz,2012,1301002003,-4.229229927062988,34.427040100097656,-0.40134320587611755,-0.15948260072512999,2
tz,2012,1301024001,-4.401279926300049,34.272708892822266,-0.549916731507956,-0.013703691752860847,1
tz,2012,1302016004,-5.5665998458862305,34.66801071166992,-0.557329868362331,-0.6714807951604096,1
tz,2012,1303003002,-5.499929904937744,34.97288131713867,-1.059626652201925,0.26920610821658053,1
tz,2012,1303017003,-5.952340126037598,34.062068939208984,-0.017922439295565102,-0.45222176069122666,3
tz,2012,1304012003,-4.923980236053467,34.7040901184082,0.5247107492984049,0.17372995996619278,2
tz,2012,1401010022,-4.234429836273193,33.17461013793945,-1.3734631264574262,0.644073411654688,1
tz,2012,1401015003,-4.3897199630737305,33.22706985473633,0.0999956275661708,1.209893011593571,3
tz,2012,1402008002,-4.208549976348877,33.80453109741211,0.022481271521717083,-0.20113734347191453,2
tz,2012,1402009002,-4.098120212554932,33.93003845214844,-0.5656745798582432,-0.629826052413625,2
tz,2012,1402024001,-4.556920051574707,33.438411712646484,0.4685864530353127,-2.5528546019143903,1
tz,2012,1403001004,-4.9651899337768555,33.51190185546875,0.0999956275661708,1.209893011593571,2
tz,2012,1403016002,-4.258150100708008,32.54365921020508,0.036849216808132135,0.12775120823185984,2
tz,2012,1404018001,-4.577070236206055,32.155879974365234,0.19051921393102997,0.598094659920355,2
tz,2012,1405005004,-5.628819942474365,32.90013122558594,-0.48895647912157747,-0.35791849403474624,3
tz,2012,1405009003,-6.348589897155762,33.84669876098633,-1.0559200837747378,0.5980946599203552,2
tz,2012,1405010005,-5.360290050506592,32.71773910522461,-0.680363219790114,0.26920610821658075,2
tz,2012,1406011014,-5.040530204772949,32.799598693847656,0.1851061568991185,-0.9931542047906189,3
tz,2012,1406017002,-5.119639873504639,32.89585876464844,-0.9089019898543919,-0.5187551988498509,3
tz,2012,1501003019,-6.352519989013672,31.290210723876953,0.35899481972758596,0.5191176438419854,3
tz,2012,1501030004,-6.333280086517334,31.077539443969727,0.7336848579700992,0.968637954370914,2
tz,2012,1501030050,-6.34827995300293,31.069740295410156,-0.0260271848869666,-0.2779481248426843,4
tz,2012,1502019003,-7.657279968261719,31.579439163208008,-1.6213550755368538,-0.1781479676047481,4
tz,2012,1502020002,-7.817850112915039,31.775590896606445,0.16542258572248114,1.5847603150316782,2
tz,2012,1503001004,-7.539070129394531,31.11870002746582,0.09929081988722965,0.0570237582394995,4
tz,2012,1503006001,-7.640230178833008,31.01597023010254,-0.25034029710669603,0.4884651426857636,3
tz,2012,1503012307,-7.371510028839111,30.625829696655273,-1.3808762633118012,-0.013703691752860847,1
tz,2012,1601001320,-3.585279941558838,30.715730667114258,2.3468267981781117,-0.03714105083551759,3
tz,2012,1601004002,-3.6504199504852295,30.66510009765625,-0.1344369656060334,-0.013703691752860847,2
tz,2012,1601005003,-3.751389980316162,30.62367057800293,-0.3233950960107471,1.2711980139060148,3
tz,2012,1601019001,-3.7800700664520264,30.438400268554688,-1.505762898953178,0.7625389357722423,2
tz,2012,1602002003,-4.077159881591797,30.260019302368164,-0.557329868362331,-0.6714807951604096,1
tz,2012,1602004001,-4.20028018951416,30.503599166870117,-0.9511896139947142,-0.09787290278734882,5
tz,2012,1602006001,-4.365379810333252,30.403459548950195,1.0496053832587262,0.5746573008376983,3
tz,2012,1602021001,-4.636630058288574,29.839290618896484,0.5452804194745045,0.8655345865275137,5
tz,2012,1602030013,-4.5829901695251465,30.101490020751953,-0.37817222067145556,1.114416863343183,2
tz,2012,1603008306,-5.117650032043457,31.03582000732422,0.08048735209079516,-0.6408282940041876,3
tz,2012,1701013001,-2.8970999717712402,34.13228988647461,-0.6186428300609914,0.3151848599509136,2
tz,2012,1702001001,-3.061429977416992,33.754459381103516,0.30517741862459724,-0.10742051761238766,4
tz,2012,1703002007,-3.7384400367736816,33.165489196777344,-0.7640590602711773,0.29697593671443706,3
tz,2012,1703008003,-3.2850399017333984,32.83058166503906,0.2061281505835188,0.613420910498466,3
tz,2012,1704001312,-3.261970043182373,32.43804931640625,0.238837451810129,-0.6068366765464588,2
tz,2012,1704002007,-3.353800058364868,32.427921295166016,-0.15705761655090333,1.608922572492752,6
tz,2012,1704021001,-4.086060047149658,32.23714828491211,-0.8921943909220605,-0.044356192909082694,3
tz,2012,1704023001,-3.776599884033203,32.1561393737793,-0.23331233018953026,-0.5008147303486498,6
tz,2012,1705006011,-3.435689926147461,31.83885955810547,-0.8306098105364252,-0.3425922434566352,3
tz,2012,1706004003,-3.5849099159240723,34.192588806152344,-0.43758251580193297,0.43725795510525034,3
tz,2012,1706015002,-3.2015600204467773,34.09928894042969,0.0041695545148476955,0.17443368892253713,5
tz,2012,1707012001,-3.6432900428771973,33.396968841552734,0.3627175882304962,0.8322107923300861,5
tz,2012,1707013001,-3.558340072631836,33.41669845581055,0.7851918573338795,0.6857281544014726,2
tz,2012,1708017001,-3.8376400470733643,33.70000076293945,-1.4607220671463987,-0.6714807951604096,1
tz,2012,1802003003,-1.2130099534988403,31.46394920349121,2.7952441494258795,-0.013703691752860847,1
tz,2012,1804014007,-3.1514599323272705,31.895750045776367,-0.7309639042376744,1.209893011593571,1
tz,2012,1805014003,-2.4912099838256836,30.58424949645996,0.21602327017004122,0.644073411654688,1
tz,2012,1806008011,-1.3356499671936035,31.822940826416016,0.2091225156870708,-1.1539909096057235,2
tz,2012,1901011005,-2.017009973526001,32.86827850341797,-0.5440446697442002,-0.1233332089874523,3
tz,2012,1902008001,-2.628119945526123,33.31538009643555,1.761914691173861,1.209893011593571,1
tz,2012,1902026005,-2.721719980239868,33.78028869628906,-0.7309639042376744,1.209893011593571,1
tz,2012,1904020004,-3.319780111312866,32.973541259765625,-1.388289400166176,-0.6714807951604096,1
tz,2012,1906004003,-2.6306099891662598,31.96993064880371,1.0321565282651364,-0.6714807951604096,1
tz,2012,1906028005,-3.1686699390411377,31.948259353637695,-1.388289400166176,-0.6714807951604096,1
tz,2012,2001017005,-1.324779987335205,34.3549690246582,-2.0800141861964447,0.7855283116394086,2
tz,2012,2003003002,-1.5640900135040283,34.073760986328125,-0.30264852134471254,0.8604497734655053,3
tz,2012,2005011003,-1.5111700296401978,33.77141189575195,0.7958532341931072,0.6857281544014726,2
tz,2012,2101014002,-4.22553014755249,35.32476043701172,-0.36718778365197885,1.5986452292806066,6
tz,2012,2102009001,-4.50738000869751,35.237491607666016,-0.7402401903751236,1.9509796004946889,1
tz,2012,2103009003,-4.0543599128723145,35.254051208496094,-0.26951894165715257,-0.20519289772418736,3
tz,2012,2104002004,-4.336120128631592,36.952518463134766,-0.7235507673832994,1.8676701150011197,1
tz,2012,2104008001,-3.5502400398254395,37.01333999633789,-1.0522135153475503,0.9269832116241296,2
tz,2012,2104008330,-3.589859962463379,36.97372055053711,-0.4034631918020219,-0.9390643445517401,3
tz,2012,2104008363,-3.581549882888794,36.96759033203125,-0.47657776449091804,-0.39379943103714843,3
tz,2012,5101001032,-5.8798298835754395,39.2422981262207,1.1544896002455058,0.6607353087534018,5
tz,2012,5101006016,-5.837709903717041,39.220001220703125,0.41098005976383956,-1.2373003950992927,1
tz,2012,5101007052,-5.847909927368164,39.29574966430664,-0.3475468050597825,-1.2373003950992927,1
tz,2012,5101013041,-5.83981990814209,39.28683853149414,0.43733464613575324,-2.5528546019143903,3
tz,2012,5102001012,-5.936039924621582,39.22209167480469,0.4769163369810499,-1.1736496295990342,3
tz,2012,5102002051,-5.946710109710693,39.238861083984375,0.5915637284836311,1.5847603150316782,4
tz,2012,5102011011,-5.977570056915283,39.244598388671875,0.08720507531057431,0.6649007830280803,4
tz,2012,5102016012,-5.939410209655762,39.24177169799805,0.08584434244945487,1.0203481730054842,5
tz,2012,5102022012,-5.970510005950928,39.29969024658203,0.44148367839564356,-0.12594742691054242,6
tz,2012,5201004013,-6.096069812774658,39.29520034790039,-0.3482819608828856,-1.2206384980005789,5
tz,2012,5201021013,-6.167119979858398,39.437320709228516,0.7101846508149311,-1.4995413584082118,5
tz,2012,5202002005,-6.412260055541992,39.54841995239258,1.384967035970373,-1.195645652352508,6
tz,2012,5202009012,-6.442039966583252,39.48952102661133,0.5397664523571059,-1.195645652352508,6
tz,2012,5301007021,-6.055520057678223,39.21773147583008,0.4054275369063702,-0.16665327967116483,4
tz,2012,5301013012,-6.0391998291015625,39.30672836303711,-0.8539981438204497,-0.29661349172230234,2
tz,2012,5301016313,-6.210770130157471,39.213680267333984,0.6246022815889933,-1.1539909096057235,1
tz,2012,5301016318,-6.196879863739014,39.22026824951172,1.4555618133928383,-1.1539909096057235,1
tz,2012,5301016326,-6.209280014038086,39.209991455078125,0.15386367601718864,-1.339262556831003,4
tz,2012,5301019011,-6.296040058135986,39.29180145263672,1.1730547972714556,-1.1748182809791157,4
tz,2012,5301022035,-6.176219940185547,39.23212814331055,0.6949000229739838,-0.7253022006640129,4
tz,2012,5301024307,-6.163119792938232,39.25048828125,0.7306918740213285,-1.2095305666014362,3
tz,2012,5301026312,-6.096799850463867,39.23535919189453,0.5391559707324611,-1.1539909096057235,1
tz,2012,5301028325,-6.201930046081543,39.20951843261719,0.5066613202905509,-0.05246730141362862,3
tz,2012,5302002004,-6.160679817199707,39.195228576660156,-1.1989023282826397,-1.482879461309498,1
tz,2012,5302006001,-6.161320209503174,39.198001861572266,-1.1227630928752292,-1.1539909096057235,1
tz,2012,5302008002,-6.173749923706055,39.201148986816406,0.6593934822051809,0.2570394454597619,2
tz,2012,5302010005,-6.167940139770508,39.21337890625,1.679921998048535,-1.1539909096057235,3
tz,2012,5302011003,-6.1454901695251465,39.21453857421875,0.16168025058655555,-0.23710671636975297,7
tz,2012,5302011012,-6.158989906311035,39.204368591308594,0.20769738281314692,0.2570394454597619,2
tz,2012,5302012012,-6.154139995574951,39.21794128417969,-0.4199794720400054,-1.2373003950992927,1
tz,2012,5302015009,-6.1641998291015625,39.2123908996582,1.831118677377462,-1.4828794613094978,2
tz,2012,5302019008,-6.185540199279785,39.21664047241211,1.3812604675431854,-1.5245342040562826,2
tz,2012,5302020024,-6.171870231628418,39.2234992980957,1.0763743580224672,-1.2197686199464783,5
tz,2012,5302033004,-6.166299819946289,39.215248107910156,0.6073217539870667,-0.786911898601794,5
tz,2012,5401001002,-5.05709981918335,39.729591369628906,1.1785753027915566,-1.1539909096057235,3
tz,2012,5401003051,-5.103390216827393,39.634559631347656,-0.37494381582081837,2.361002942556781,2
tz,2012,5401007044,-5.204850196838379,39.78947830200195,-0.12702382875165846,0.644073411654688,2
tz,2012,5401011032,-5.145689964294434,39.798030853271484,0.40110585568222007,-1.0515765344446972,3
tz,2012,5401016014,-5.064050197601318,39.72780990600586,1.7921020903763831,-1.1539909096057235,2
tz,2012,5401017008,-5.061960220336914,39.726409912109375,0.8708702337581234,-0.20231022506582189,3
tz,2012,5402003022,-4.937739849090576,39.773338317871094,-0.05290497517247809,1.3348487794062733,3
tz,2012,5402005013,-5.004109859466553,39.73400115966797,0.25886744647868487,-0.1503282933122224,7
tz,2012,5402009042,-5.011320114135742,39.83066177368164,0.604341206799073,1.5847603150316782,4
tz,2012,5501002031,-5.237249851226807,39.79098129272461,-0.7161376305289244,2.5254472184086687,1
tz,2012,5501004032,-5.172840118408203,39.77880096435547,1.018896412880396,-0.27578612034891004,4
tz,2012,5501007054,-5.242149829864502,39.82648849487305,-0.5377579605577103,-1.2708355689138802,3
tz,2012,5501015005,-5.23222017288208,39.78031921386719,0.481574837186305,-1.195645652352508,2
tz,2012,5501016011,-5.261270046234131,39.820560455322266,0.32154123823254793,2.086929149470303,3
tz,2012,5501017023,-5.261960029602051,39.79021072387695,0.14454939527650973,0.21538470271297733,4
tz,2012,5502001005,-5.355410099029541,39.65016174316406,-0.30854129326690655,-0.26884366322444603,3
tz,2012,5502009022,-5.403960227966309,39.69422912597656,0.554007504166528,-1.195645652352508,2
tz,2012,5502013303,-5.368370056152344,39.70212936401367,0.5660087718527473,1.5847603150316782,1
tz,2012,5502018021,-5.36752986907959,39.66489028930664,0.5375909829874856,1.298967842403871,3
ug,2005,0,-0.9036269783973694,31.765472412109375,3.2780094632189885,0.9269832116241292,1
ug,2005,0,-0.6974380016326904,30.477415084838867,2.199191944887607,0.9269832116241292,1
ug,2005,0,-0.6404309868812561,29.80598258972168,0.03782636318817057,-0.954390595129851,1
ug,2005,0,-0.43911999464035034,31.711950302124023,2.357070922724362,0.9269832116241292,1
ug,2005,0,0.07161000370979309,32.092872619628906,1.303964294609967,-0.6255020434260767,1
ug,2005,0,0.21855400502681732,32.53989791870117,0.8053740791975601,0.644073411654688,1
ug,2005,0,0.30165499448776245,32.60055160522461,0.23517732621199197,1.5847603150316782,1
ug,2005,0,0.30610400438308716,32.635963439941406,2.0207396029540545,1.6680698005252472,1
ug,2005,0,0.3501270115375519,32.669986724853516,1.2240158358525923,1.5847603150316782,1
ug,2005,0,0.36514100432395935,32.597015380859375,1.2240158358525923,1.5847603150316782,1
ug,2005,0,0.36772000789642334,32.623958587646484,1.126623690307436,0.9269832116241292,1
ug,2005,0,0.37261301279067993,32.75637435913086,0.29566415850359107,0.9269832116241292,1
ug,2005,0,0.4053719937801361,31.478057861328125,-1.7940201678676755,1.2558717633279037,1
ug,2005,0,0.48072001338005066,31.693166732788086,-0.4869652661662307,0.3525155937101496,1
ug,2005,0,0.5379679799079895,31.368236541748047,-0.5397033411426138,0.3151848599509135,2
ug,2005,0,0.5513190031051636,33.12586212158203,-1.7819716782562747,-0.954390595129851,1
ug,2005,0,0.5895270109176636,32.62310791015625,1.6647611018111155,1.0914274874760164,2
ug,2005,0,0.6623849868774414,32.70914077758789,-1.6240927004195196,-0.954390595129851,1
ug,2005,0,0.7111179828643799,34.17363739013672,1.1909058882125596,1.6264150577784626,2
ug,2005,0,1.0734540224075317,34.1650390625,1.1426734869532196,2.1424688064660153,3
ug,2005,0,1.2608000040054321,33.797054290771484,0.6988584275438599,1.2558717633279037,1
ug,2005,0,1.3122570514678955,33.834136962890625,-0.9473055780252422,-0.6255020434260767,1
ug,2005,0,1.6636890172958374,33.96788787841797,-1.2759683259894932,-1.566188946803067,1
ug,2005,0,1.7466089725494385,32.167083740234375,2.4470499314151435,0.9269832116241292,1
ug,2005,0,1.7710059881210327,33.45145034790039,-1.797726736294863,0.9269832116241292,1
ug,2005,0,1.9787139892578125,32.52962112426758,4.324704910618216,0.9269832116241292,2
ug,2005,0,2.1176838874816895,32.535301208496094,0.4487995480371456,1.6680698005252472,1
ug,2005,0,2.216510057449341,32.88980484008789,0.976157849325056,1.5847603150316782,1
ug,2005,0,2.566241979598999,34.640480041503906,-1.9556057141316183,0.9269832116241292,1
ug,2005,0,2.5811541080474854,34.57567596435547,-2.941593958024371,-1.8950774985068415,1
ug,2005,0,2.769515037536621,32.29513931274414,0.3480667997033566,1.5847603150316782,2
ug,2005,0,2.7883710861206055,30.909168243408203,-0.9630606360638303,1.2558717633279037,1
ug,2005,0,2.818747043609619,32.28021240234375,-2.61293121006012,-0.954390595129851,1
ug,2005,0,2.8757219314575195,32.377559661865234,-1.124646182327773,0.9269832116241292,1
ug,2005,0,2.9807538986206055,32.31184387207031,-1.9556057141316183,0.9269832116241292,1
ug,2005,0,3.0139000415802,31.34415054321289,1.5418664489591056,-0.954390595129851,1
ug,2005,0,3.281497001647949,31.564132690429688,-1.124646182327773,0.9269832116241292,1
ug,2005,0,3.3229169845581055,33.00099182128906,-0.29368665052392795,0.9269832116241292,1
ug,2005,0,3.3647539615631104,33.06035232543945,-1.124646182327773,0.9269832116241292,1
ug,2005,0,3.4393420219421387,31.218246459960938,-2.7837149801876158,-1.8950774985068415,1
ug,2005,0,3.590472936630249,31.725683212280273,-1.9556057141316183,0.9269832116241292,1
ug,2005,0,3.6925671100616455,31.731666564941406,2.047562230802062,0.9269832116241292,1
ug,2005,1010002,-0.5306280255317688,32.327491760253906,-0.23735375615115542,1.2558717633279037,3
ug,2005,1020001,0.333187997341156,32.570655822753906,3.5921399717907887,1.1977263488367522,4
ug,2005,1020002,0.3130449950695038,32.56914520263672,0.2264330504178219,0.8958827272524171,6
ug,2005,1020005,0.37804898619651794,32.59413146972656,0.39305630404874714,1.5847603150316782,1
ug,2005,1020006,0.3714289963245392,32.5650634765625,4.043818920186963,1.647242429151855,4
ug,2005,1020007,0.36514100432395935,32.597015380859375,1.0275926010758138,1.647242429151855,4
ug,2005,1020011,0.2892729938030243,32.61597442626953,2.091797266609616,1.2975265060746883,2
ug,2005,1020013,0.3032209873199463,32.619747161865234,1.9526526170247893,1.4120707033076074,4
ug,2005,1020015,0.30165499448776245,32.60055160522461,2.51373943190125,1.6264150577784626,4
ug,2005,1020017,0.2731870114803314,32.62480926513672,2.40345528135879,1.4827981532999677,4
ug,2005,1020020,0.3447819948196411,32.587528228759766,2.478844125782714,1.073849468164024,4
ug,2005,1020021,0.36772000789642334,32.623958587646484,6.100075645771804,1.6125301435295345,3
ug,2005,1020022,0.36840400099754333,32.59025573730469,1.9939937980222053,1.5847603150316782,2
ug,2005,1020023,0.32818499207496643,32.63406753540039,0.03627351283840585,1.6264150577784626,2
ug,2005,1020024,0.3219279944896698,32.63808822631836,1.2797590798409908,1.6680698005252472,1
ug,2005,1020025,0.3372049927711487,32.60858917236328,2.7226652119280117,1.4411434105531833,4
ug,2005,1020026,0.30594098567962646,32.529144287109375,4.662366410532725,1.697142507770823,4
ug,2005,1020027,0.2898600101470947,32.553035736083984,3.9812334974888857,1.5029006262949431,3
ug,2005,1020029,0.3307499885559082,32.542137145996094,3.400347263122298,1.420316039179791,4
ug,2005,1020033,0.3171429932117462,32.537322998046875,7.880592545712768,1.5036255246733599,2
ug,2005,1020034,0.304610013961792,32.54377365112305,0.422664046363541,1.3380939012538473,4
ug,2005,1030003,0.8279269933700562,31.84346580505371,0.9195120437723687,0.9269832116241292,3
ug,2005,1040002,0.7121449708938599,32.5294303894043,1.7208382985273998,1.2326135975314432,5
ug,2005,1040004,0.5895270109176636,32.62310791015625,2.349058828770051,0.9408681258730575,6
ug,2005,1040006,0.6623849868774414,32.70914077758789,0.6790509360946732,0.483415995895499,7
ug,2005,1050023,-0.5767819881439209,31.69163703918457,0.20373134677770985,0.08026446587678884,7
ug,2005,1060007,0.07161000370979309,32.092872619628906,1.8557465340759076,1.1736496254019602,8
ug,2005,1070001,0.5526869893074036,31.38202667236328,1.5168684050728454,0.7910336626485155,3
ug,2005,1070008,0.2130350023508072,31.05263900756836,-1.0013715423337626,0.5388618978615778,4
ug,2005,1070012,0.5379679799079895,31.368236541748047,1.3795856603767283,1.2558717633279037,5
ug,2005,1070016,0.6307049989700317,31.787723541259766,0.5135940342229713,-0.10777238209055995,10
ug,2005,1070023,0.5867509841918945,31.718156814575195,1.880638260816969,0.45663975993563416,8
ug,2005,1080020,0.43574199080467224,32.803733825683594,1.5636494896486162,0.8057361544943688,7
ug,2005,1100001,-0.6392310261726379,31.529987335205078,1.1597383090691409,0.3671169459098436,6
ug,2005,1100005,-0.8871250152587891,31.711088180541992,0.19373989991967674,-0.060855325081101176,6
ug,2005,1100007,-0.5186120271682739,31.19443702697754,-0.13460264209497416,0.36855828223902637,6
ug,2005,1100009,-0.5088310241699219,31.33328628540039,0.7152995189464247,0.037204840350658706,9
ug,2005,1100012,-0.5033609867095947,31.616069793701172,3.314707140371529,0.48493073993257835,5
ug,2005,1110001,0.14536699652671814,31.23105812072754,-0.8922799110233574,-0.2020170046673451,8
ug,2005,1110003,-0.292248010635376,31.478721618652344,0.8417634962083695,0.3859123099432738,8
ug,2005,1120001,0.7265809774398804,32.91850662231445,1.3916750674490674,0.3600237509756075,9
ug,2005,1120003,0.8272349834442139,32.844085693359375,1.3077901154331353,0.8986922316271851,10
ug,2005,1120006,0.7329099774360657,32.95875930786133,0.6556821146574835,0.9269832116241292,4
ug,2005,1130003,0.21855400502681732,32.53989791870117,3.772637675252526,1.6680698005252472,1
ug,2005,1130004,0.3501270115375519,32.669986724853516,0.36069954973165697,1.3380939012538473,4
ug,2005,1130006,0.375993013381958,32.53587341308594,1.9854879681259794,1.009422819063598,5
ug,2005,1130007,0.2618420124053955,32.55675506591797,2.0332242747712614,1.2153043681487445,4
ug,2005,1130010,0.039344001561403275,32.54038619995117,-0.9504577270602856,0.5739324024592811,6
ug,2005,1130012,0.2656809985637665,32.46275329589844,5.8541839607213895,1.227978774155708,7
ug,2005,1130016,0.32605400681495667,32.510406494140625,2.550930059002212,0.7063919148054041,5
ug,2005,1130019,0.34771299362182617,32.682979583740234,2.0387559856295696,1.2725336604266175,5
ug,2005,2010004,0.4314050078392029,33.81264114379883,0.8905873730625329,0.3415105319770366,9
ug,2005,2010008,0.7115979790687561,33.68483352661133,0.16418313253592182,0.19789221742726648,6
ug,2005,2030001,0.6159049868583679,33.470054626464844,-0.15846156599307293,1.2725336604266175,5
ug,2005,2030004,0.6236969828605652,33.47414779663086,3.412298106871788,0.9889216519604934,8
ug,2005,2030018,0.5728279948234558,33.47402572631836,0.5689583563134449,-0.013703691752860986,8
ug,2005,2030023,0.674983024597168,33.5198974609375,0.3870227328401943,0.4094881266073939,6
ug,2005,2040006,0.432437002658844,33.24067687988281,0.38430661827340556,1.5847603150316782,4
ug,2005,2040009,0.48548799753189087,33.238555908203125,2.630133295948789,1.2041760640146881,7
ug,2005,2040012,0.6257629990577698,33.28877258300781,0.6780964353043388,-0.0034861913674536136,9
ug,2005,2040014,0.5513190031051636,33.12586212158203,0.1473135139910594,0.5773841535251488,7
ug,2005,2040015,0.5455639958381653,33.09376525878906,1.1259073128026835,0.5089001434565781,9
ug,2005,2050001,0.9244049787521362,33.13050842285156,1.248865637528691,-0.17048484231569264,6
ug,2005,2050013,1.0601030588150024,33.010223388671875,0.08488594498011172,-0.8368047322077274,8
ug,2005,2050017,0.9005339741706848,33.10151290893555,2.2863941570158954,0.6134209104984658,6
ug,2005,2070006,1.6636890172958374,33.96788787841797,0.5213549230107201,-1.3308217406931682,9
ug,2005,2080001,1.4759960174560547,33.91716766357422,3.418083954813268,1.1546302697607849,6
ug,2005,2080005,1.3721400499343872,33.90796661376953,0.9198216259410273,-0.0475509843578764,7
ug,2005,2080007,1.5315840244293213,34.050113677978516,-1.2270485684710957,-1.8950774985068415,9
ug,2005,2100007,1.2608000040054321,33.797054290771484,1.9382529129518864,0.24021139926329202,5
ug,2005,2110007,1.7409579753875732,33.58333969116211,-0.23905933635924503,-0.9497927199564179,10
ug,2005,2110009,1.7004139423370361,33.68852233886719,0.525921581186368,-1.0223681897602086,9
ug,2005,2120003,0.7111179828643799,34.17363739013672,0.5455335832422996,1.4751307977970867,3
ug,2005,2120008,0.8194289803504944,34.09407424926758,1.6733803783581582,0.968094280587101,8
ug,2005,2120011,0.6961349844932556,34.00296401977539,0.43939977937886154,-0.5512390651111411,7
ug,2005,2120013,0.6962419748306274,34.1093864440918,1.808850823261872,-0.21763647564393288,6
ug,2005,2140002,0.5132240056991577,33.41770935058594,0.059272312082712525,0.3505485849470937,8
ug,2005,2140003,0.42370301485061646,33.6121711730957,0.899962897945665,0.240211399263292,5
ug,2005,2150001,1.2457380294799805,34.263572692871094,1.0119313976317892,0.23188171977808278,8
ug,2005,2150002,1.2184239625930786,34.27043151855469,2.609040378566013,0.32932697324121485,7
ug,2005,2150004,1.1516549587249756,34.26158905029297,1.4948249551136275,0.5446092418283695,8
ug,2005,3020002,1.9787139892578125,32.52962112426758,3.4805736229420177,0.48035403418121764,3
ug,2005,3020016,1.8348339796066284,32.38417434692383,0.5154291752011418,0.6134209104984658,9
ug,2005,3020018,1.677467942237854,32.3701286315918,2.357070922724362,0.9269832116241292,1
ug,2005,3020035,1.9053349494934082,32.37199783325195,0.9528238077980297,0.34480124098030196,8
ug,2005,3030006,3.0922930240631104,30.889102935791016,-0.15079323634155312,0.9384778995577125,8
